PT_CODE_1,CUI_1,TERM_1,TTY_1,PT_CODE_2,CUI_2,TERM_2,TTY_2,INTRINSIC_LCH,LCH,WUPALMER,WUPALMER_PERL,SOKAL,INTRINSIC_LIN,INTRINSIC_RESNIK,NATURE_NORM,MAX_METRIC,AUTOLIST,SMQ_CODE,HLT,HLGT,IN_SNOMED,INCLUDE,POSCTRL
10042945,C0024141,Systemic lupus erythematosus,PT,10015213,C0014741,Erythema induratum,PT,0.737012,3.465736,0.914286,0.571429,0.22867,0.542512,9.703863,1.241642,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069509,C0271893,Autoimmune pancytopenia,PT,1.393783,3.178054,0.916667,0.814815,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069650,C2721722,Tendon necrosis,PT,0.736731,3.178054,0.888889,0.744186,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10049046,C0920350,Autoimmune thyroiditis,PT,1.408465,2.95491,0.897959,0.897959,0.468617,0.779129,13.886996,1.778264,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10089280,C2826557,Chronic sclerosing sialadenitis,PT,0.337772,3.178054,0.5,0.083333,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10089050,C5544815,Rhupus syndrome,PT,2.050323,3.465736,0.914286,0.653061,0.686233,0.897418,16.054245,2.054134,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069521,C1328840,Autoimmune lymphoproliferative syndrome,PT,0.338531,3.178054,0.5,0.076923,0.098685,0.304571,5.4456,0.696846,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069364,C2721566,Meniscal degeneration,PT,0.736731,3.178054,0.888889,0.695652,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069432,C0393639,Hashimoto's encephalopathy,PT,1.393783,2.95491,0.897959,0.88,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058030,C0333969,Cartilage hypertrophy,PT,0.738061,3.178054,0.888889,0.695652,0.228866,0.542788,9.703863,1.24178,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10051686,C0029411,Pachydermoperiostosis,PT,0.736731,3.178054,0.888889,0.653061,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10089169,C1328843,Immune-mediated vasculitis,PT,1.423721,3.178054,0.916667,0.916667,0.472905,0.782076,13.886996,1.779738,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10055128,C0340971,Autoimmune neutropenia,PT,1.393783,3.178054,0.916667,0.814815,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085806,C5554054,Myelin oligodendrocyte glycoprotein antibody-associated disease,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058225,C1142290,Lupus endocarditis,PT,2.473951,3.465736,0.938776,0.938776,0.803823,0.942495,16.860639,2.157311,0,0,1,0,0,0,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10063402,C0265253,Stickler's syndrome,PT,0.737794,3.178054,0.888889,0.64,0.228816,0.542717,9.703863,1.241745,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10063431,C0027341,Nail-patella syndrome,PT,0.736731,3.178054,0.888889,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10001052,C0035222,Acute respiratory distress syndrome,PT,0.739065,3.178054,0.888889,0.603774,0.229054,0.543052,9.703863,1.241912,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10063685,C0271560,Lymphocytic hypophysitis,PT,1.394712,2.95491,0.897959,0.88,0.464763,0.776452,13.886996,1.776926,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10029229,C1510479,Neuralgic amyotrophy,PT,1.39505,2.95491,0.897959,0.897959,0.464857,0.776518,13.886996,1.776959,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10010654,C0392109,Congenital tracheomalacia,PT,0.736731,3.178054,0.888889,0.666667,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10079196,C0025467,Mesenteric cyst,PT,0.736731,3.465736,0.914286,0.680851,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10079012,C0271814,Silent thyroiditis,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10063344,C2347126,Microscopic polyangiitis,PT,0.737975,3.178054,0.888889,0.64,0.22885,0.542765,9.703863,1.241769,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058013,C0233256,Foetal malpresentation,PT,0.450781,3.178054,0.846154,0.488889,0.124597,0.362783,6.297072,0.811099,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10081046,C4552334,Zika virus associated Guillain Barre syndrome,PT,1.393783,2.95491,0.897959,0.758621,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080701,C4552215,Autoimmune lung disease,PT,0.337772,3.178054,0.5,0.129032,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10010099,C2711630,Combined immunodeficiency,PT,1.014284,2.618438,0.857143,0.857143,0.315596,0.648444,11.215378,1.44576,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085438,C5442531,Anti-LRP2 nephropathy,PT,0.337772,3.178054,0.5,0.085106,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10009905,C0262428,Collagen-vascular disease,PT,0.736731,3.465736,0.914286,0.761905,0.228617,0.542437,9.703863,1.241605,0,0,0,0,1,0,0,1
10042945,C0024141,Systemic lupus erythematosus,PT,10085517,C5442580,Rheumatoid arthritis-associated interstitial lung disease,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080353,C4552141,Neuromyelitis optica pseudo relapse,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085373,C0581340,Scar inflammation,PT,0.528866,3.178054,0.875,0.636364,0.158814,0.430261,7.697103,0.984841,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058149,C1141942,Pericarditis lupus,PT,2.473951,3.465736,0.938776,0.938776,0.803823,0.942495,16.860639,2.157311,0,0,1,0,0,0,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10009971,C0341429,Colon gangrene,PT,0.736731,3.178054,0.888889,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085357,C1840348,Acquired hypocalciuric hypercalcaemia,PT,0.337772,3.178054,0.5,0.078431,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10079058,C4324453,Autoimmune pericarditis,PT,0.337772,3.178054,0.5,0.088889,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10057862,C0020534,Hypertelorism,PT,0.741152,3.178054,0.888889,0.653061,0.229446,0.543602,9.703863,1.242187,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10014910,C0242490,Enthesopathy,PT,0.913005,3.178054,0.888889,0.744186,0.263469,0.588623,9.703863,1.264698,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080835,C0795934,DOOR syndrome,PT,0.736731,3.178054,0.888889,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10057603,C0221690,Syndesmophyte,PT,0.736731,3.178054,0.888889,0.680851,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080429,C0008312,Primary biliary cholangitis,PT,1.394728,2.95491,0.897959,0.846154,0.464767,0.776456,13.886996,1.776928,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080406,C4552155,Mucoid degeneration of the anterior cruciate ligament,PT,0.736731,3.178054,0.888889,0.744186,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085045,C5442309,Omental haemorrhage,PT,0.737592,3.178054,0.888889,0.666667,0.228778,0.542664,9.703863,1.241718,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10087310,C5578050,Eosinophilic angiocentric fibrosis,PT,0.736731,3.178054,0.888889,0.627451,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10087091,C0272118,Warm autoimmune haemolytic anaemia,PT,1.4003,2.95491,0.897959,0.88,0.466328,0.777542,13.886996,1.777471,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058097,C0025517,Metabolic disorder,PT,0.670406,3.178054,0.833333,0.434783,0.144779,0.403752,5.946172,0.796493,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10007697,C0007286,Carpal tunnel syndrome,PT,0.737399,3.178054,0.888889,0.64,0.228742,0.542613,9.703863,1.241693,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086186,C5554257,Meniscopathy,PT,0.736731,3.178054,0.888889,0.695652,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086255,C1333292,Diffuse infiltrative lymphocytosis syndrome,PT,1.393783,2.95491,0.897959,0.88,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085219,C5442410,Lupus anticoagulant hypoprothrombinaemia syndrome,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,1,0
10042945,C0024141,Systemic lupus erythematosus,PT,10035618,C0032231,Pleurisy,PT,0.803189,3.178054,0.888889,0.711111,0.241317,0.559917,9.703863,1.250345,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10035653,C0032273,Pneumoconiosis,PT,0.524292,3.178054,0.857143,0.470588,0.152406,0.418348,7.365949,0.945769,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10009868,C0175816,Cold type haemolytic anaemia,PT,1.4003,2.95491,0.897959,0.88,0.466328,0.777542,13.886996,1.777471,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10037383,C0034069,Pulmonary fibrosis,PT,0.866592,3.178054,0.888889,0.727273,0.253929,0.576526,9.703863,1.258649,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10020352,C0040416,Holmes-Adie pupil,PT,0.499232,3.178054,0.857143,0.521739,0.149044,0.41197,7.365949,0.94258,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10037635,C0085652,Pyoderma gangrenosum,PT,1.400546,2.95491,0.897959,0.862745,0.466396,0.77759,13.886996,1.777495,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10057102,C0238404,Pyopneumothorax,PT,0.73707,3.178054,0.888889,0.581818,0.228681,0.542527,9.703863,1.24165,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086065,C5554195,Rheumatoid meningitis,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10028424,C0549225,Myasthenic syndrome,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10078770,C0340014,Congenital chylothorax,PT,0.736731,3.178054,0.888889,0.680851,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10020529,C0020305,Hydrops foetalis,PT,0.410557,3.178054,0.846154,0.468085,0.120087,0.353129,6.297072,0.806272,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10046255,C0426066,Unstable foetal lie,PT,0.40917,3.178054,0.846154,0.511628,0.119934,0.352799,6.297072,0.806107,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10017973,C0740372,Gastrointestinal lymphoma,PT,0.94161,2.618438,0.857143,0.792453,0.298907,0.630366,11.215378,1.436721,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086745,C0002445,Amoeboma,PT,0.378182,3.178054,0.833333,0.384615,0.11079,0.33261,5.946172,0.760922,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086605,C5197301,Paediatric acute-onset neuropsychiatric syndrome,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086687,C0852085,Congenital connective tissue disorder,PT,1.16175,3.465736,0.914286,0.761905,0.319031,0.65205,9.703863,1.296411,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10008722,C0271415,Chondrodermatitis nodularis chronica helicis,PT,0.737115,3.178054,0.888889,0.592593,0.228689,0.542539,9.703863,1.241656,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086846,C2960488,Cranial fasciitis,PT,0.736731,3.178054,0.888889,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086724,C0575045,Tendon sheath effusion,PT,0.736731,3.178054,0.888889,0.744186,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086562,C5577685,ASIA syndrome,PT,0.337772,3.178054,0.5,0.129032,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10071155,C3160909,Autoimmune arthritis,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10040644,C0002895,Sickle cell disease,PT,0.4171,3.178054,0.846154,0.458333,0.12081,0.35469,6.297072,0.807052,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10030863,C0154775,Ophthalmia nodosa,PT,0.736731,3.178054,0.888889,0.581818,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10025140,C0024143,Lupus nephritis,PT,2.499201,3.465736,0.938776,0.884615,0.809709,0.944508,16.860639,2.158318,0,0,1,0,0,1,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10058143,C0343205,Lupus vasculitis,PT,2.481351,3.465736,0.938776,0.92,0.805555,0.943089,16.860639,2.157608,0,0,1,0,0,1,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10067657,C1963795,Systemic lupus erythematosus disease activity index increased,PT,0.108853,2.484907,0.333333,0.111111,0.032448,0.118279,2.115938,0.270733,0,0,1,0,0,0,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10067658,C1963796,Systemic lupus erythematosus disease activity index decreased,PT,0.108853,2.484907,0.333333,0.111111,0.032448,0.118279,2.115938,0.270733,0,0,1,0,0,0,1,1
10042945,C0024141,Systemic lupus erythematosus,PT,10053873,C0272126,Evans syndrome,PT,1.393783,2.95491,0.897959,0.814815,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10067467,C3888044,Nephrogenic systemic fibrosis,PT,0.736731,3.465736,0.914286,0.615385,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10069886,C0267783,Omental infarction,PT,0.736731,3.465736,0.914286,0.680851,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10038982,C0019317,Retroperitoneal hernia,PT,0.741779,3.178054,0.888889,0.695652,0.229563,0.543767,9.703863,1.24227,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058660,C1142069,Spinal ligament ossification,PT,0.737927,3.178054,0.888889,0.603774,0.228841,0.542752,9.703863,1.241762,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058114,C1141936,Purple glove syndrome,PT,0.377213,3.178054,0.833333,0.392157,0.11069,0.332386,5.946172,0.76081,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10079469,C0271152,Malignant glaucoma,PT,0.737839,3.178054,0.888889,0.666667,0.228825,0.542729,9.703863,1.241751,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10071577,C3203656,Autoimmune hyperlipidaemia,PT,0.337772,3.178054,0.5,0.076923,0.098615,0.304404,5.4456,0.696762,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10071573,C2717757,Susac's syndrome,PT,1.393783,3.178054,0.916667,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10068828,C2609065,Marine Lenhart syndrome,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10024452,C0158359,Ligament laxity,PT,0.74676,3.178054,0.888889,0.744186,0.2305,0.545078,9.703863,1.242925,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10051942,C0266236,Peritoneal cyst,PT,0.787658,3.178054,0.888889,0.711111,0.238302,0.555837,9.703863,1.248305,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10052814,C0267566,Perirectal abscess,PT,0.737331,3.465736,0.914286,0.542373,0.22873,0.542595,9.703863,1.241684,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10071575,C0409999,Undifferentiated connective tissue disease,PT,0.736731,3.465736,0.914286,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,1,1,0,1
10042945,C0024141,Systemic lupus erythematosus,PT,10002172,C0345903,Anal skin tags,PT,0.737051,3.178054,0.888889,0.603774,0.228677,0.542522,9.703863,1.241647,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10080576,C4552190,Alloimmune hepatitis,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10063628,C0580181,Jessner's lymphocytic infiltration,PT,1.393783,2.95491,0.897959,0.862745,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10024616,C0349565,Lipoma of breast,PT,0.736731,3.178054,0.888889,0.627451,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10076658,C3890941,Acute motor axonal neuropathy,PT,1.393783,2.95491,0.897959,0.862745,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10076674,C3714758,Juvenile psoriatic arthritis,PT,1.394884,2.95491,0.897959,0.814815,0.464811,0.776486,13.886996,1.776943,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10071365,C3203530,Chondrotoxicity,PT,0.736731,3.178054,0.888889,0.695652,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10057888,C0405583,Tendon calcification,PT,0.750399,3.178054,0.888889,0.615385,0.231186,0.546036,9.703863,1.243404,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10024604,C1280433,Lipoatrophy,PT,0.803624,3.465736,0.914286,0.761905,0.241402,0.560031,9.703863,1.250402,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10058994,C0014077,Acute haemorrhagic leukoencephalitis,PT,1.393783,2.95491,0.897959,0.846154,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10054156,C0038828,Superior mesenteric artery syndrome,PT,0.736731,3.178054,0.888889,0.627451,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10034665,C0521607,Peritoneal fibrosis,PT,0.750794,3.178054,0.888889,0.727273,0.231261,0.54614,9.703863,1.243456,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10051222,C0409998,Toxic oil syndrome,PT,2.041,2.95491,0.897959,0.830189,0.683382,0.896196,16.032373,2.051335,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10060055,C0151480,Antinuclear antibody positive,PT,0.608063,2.484907,0.636364,0.341463,0.183254,0.472986,8.416714,1.078164,0,0,1,0,0,1,0,1
10042945,C0024141,Systemic lupus erythematosus,PT,10068786,C0410000,Overlap syndrome,PT,0.763745,3.465736,0.914286,0.761905,0.233716,0.549549,9.703863,1.245161,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10079731,C1856789,Gollop-Wolfgang complex,PT,0.736731,3.178054,0.888889,0.627451,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10063442,C1504493,Iliolumbar syndrome,PT,0.736731,3.178054,0.888889,0.744186,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,0,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10011321,C0152426,Craniorachischisis,PT,0.737592,3.178054,0.888889,0.653061,0.228778,0.542664,9.703863,1.241718,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086423,C1840061,Small patella syndrome,PT,0.736731,3.178054,0.888889,0.64,0.228617,0.542437,9.703863,1.241605,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10048628,C0240903,Rheumatoid vasculitis,PT,1.398008,2.95491,0.897959,0.814815,0.465686,0.777096,13.886996,1.777248,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10085881,C0395797,"Ear, nose and throat disorder",PT,0.789742,3.178054,0.846154,0.594595,0.16907,0.448697,6.297072,0.854056,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086279,C0451843,Rheumatoid bursitis,PT,1.393783,2.95491,0.897959,0.897959,0.464503,0.776271,13.886996,1.776835,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10086276,C0494949,Multifocal fibrosclerosis,PT,0.736731,3.465736,0.914286,0.727273,0.228617,0.542437,9.703863,1.241605,0,0,0,0,1,1,0,1
10042945,C0024141,Systemic lupus erythematosus,PT,10055018,C0311242,Gingival cyst,PT,0.737611,3.178054,0.888889,0.615385,0.228782,0.542669,9.703863,1.241721,0,0,0,0,0,1,0,0
10042945,C0024141,Systemic lupus erythematosus,PT,10070535,C0008029,Fibrous dysplasia of jaw,PT,0.737293,3.178054,0.888889,0.627451,0.228722,0.542585,9.703863,1.241679,0,0,0,0,0,1,0,0
