PT_CODE_1,CUI_1,TERM_1,TTY_1,PT_CODE_2,CUI_2,TERM_2,TTY_2,INTRINSIC_LCH,LCH,WUPALMER,WUPALMER_PERL,SOKAL,INTRINSIC_LIN,INTRINSIC_RESNIK,NATURE_NORM,MAX_METRIC,AUTOLIST,SMQ_CODE,HLT,HLGT,IN_SNOMED,INCLUDE,POSCTRL
10028533,C3463824,Myelodysplastic syndrome,PT,10055128,C0340971,Autoimmune neutropenia,PT,1.313819,2.95491,0.897959,0.745763,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10026702,C0153470,Malignant splenic neoplasm,PT,1.643234,3.178054,0.928571,0.896552,0.553144,0.831973,14.895734,1.90556,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10043966,C0153349,Tongue neoplasm malignant stage unspecified,PT,0.907446,3.178054,0.875,0.474576,0.289628,0.619895,11.126369,1.422584,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10058467,C0242379,Lung neoplasm malignant,PT,1.014913,3.178054,0.875,0.538462,0.314024,0.646781,11.126369,1.436027,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10063429,C0265265,Aase syndrome,PT,1.546342,2.95491,0.883721,0.612903,0.521163,0.813209,14.651181,1.871723,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10040642,C0238425,Sickle cell anaemia with crisis,PT,0.859031,3.178054,0.866667,0.472727,0.273422,0.60084,10.81627,1.382047,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10058671,C1142074,Leukaemic infiltration hepatic,PT,0.890378,3.178054,0.5,0.081633,0.284804,0.614327,11.068032,1.413967,0,0,0,0,1,0,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10057644,C0153594,Testis cancer,PT,0.931029,3.178054,0.875,0.459016,0.294868,0.625846,11.126369,1.42556,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085466,C5442547,Post-anaphylaxis mast cell anergy,PT,0.962354,3.178054,0.882353,0.652174,0.310514,0.643038,11.585302,1.480049,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10058002,C0542034,Hypoglobulinaemia,PT,0.962354,3.178054,0.882353,0.652174,0.310514,0.643038,11.585302,1.480049,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10058423,C0221025,Haemangioma-thrombocytopenia syndrome,PT,0.7958,3.178054,0.866667,0.433333,0.25145,0.573318,10.329182,1.319577,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10079215,C0334460,Elastofibroma,PT,0.765658,3.178054,0.866667,0.541667,0.240038,0.558191,10.028875,1.281983,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10079364,C0398746,Glutathione synthetase deficiency,PT,1.316013,2.95491,0.897959,0.77193,0.438489,0.757495,13.639319,1.742679,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10078782,C1260327,Langerhans cell sarcoma,PT,1.535608,3.178054,0.92,0.766667,0.517376,0.810894,14.609467,1.866394,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10017852,C0017150,Gastrinoma,PT,1.028539,3.465736,0.903226,0.491228,0.334165,0.667497,12.019469,1.535695,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10063706,C0339116,Malignant melanoma of eyelid,PT,0.79837,3.178054,0.866667,0.42623,0.251966,0.573987,10.329182,1.319912,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10001019,C0023487,Acute promyelocytic leukaemia,PT,2.421766,3.178054,0.933333,0.875,0.791766,0.938306,16.891594,2.158312,0,0,0,0,1,1,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10058013,C0233256,Foetal malpresentation,PT,0.439844,3.178054,0.846154,0.44,0.123356,0.360145,6.297072,0.80978,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10045170,C0041364,Tumour lysis syndrome,PT,0.962354,3.178054,0.882353,0.576923,0.310514,0.643038,11.585302,1.480049,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10021074,C0178416,Hypoplastic anaemia,PT,1.549381,3.465736,0.926829,0.745098,0.522034,0.813739,14.651181,1.871988,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085518,C1274310,Cutaneous B-cell lymphoma,PT,0.763149,3.178054,0.866667,0.419355,0.239552,0.557534,10.028875,1.281655,0,0,0,0,0,1,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085443,C5442534,Lineage switch leukaemia,PT,2.412936,3.178054,0.933333,0.933333,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,0,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10023347,C0022572,Keratoacanthoma,PT,1.031916,3.465736,0.903226,0.491228,0.334979,0.668309,12.019469,1.536101,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10080584,C0041341,Tuberous sclerosis complex,PT,0.798217,3.178054,0.866667,0.481481,0.251935,0.573947,10.329182,1.319892,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10080324,C0205697,Sarcomatoid carcinoma,PT,0.759777,3.178054,0.866667,0.541667,0.2389,0.556649,10.028875,1.281212,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085127,C1336247,Follicular lymphoma stage III,PT,1.611701,2.95491,0.912281,0.8125,0.544061,0.826783,14.895734,1.902965,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10078972,C4324404,Primary gastrointestinal follicular lymphoma,PT,1.611701,2.95491,0.912281,0.8125,0.544061,0.826783,14.895734,1.902965,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10082180,C4761078,Philadelphia positive chronic myeloid leukaemia,PT,2.412936,3.178054,0.933333,0.888889,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,0,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10078862,C4324336,Hyperleukocytosis,PT,1.313819,2.95491,0.897959,0.814815,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10050251,C0017531,Castleman's disease,PT,1.625809,3.178054,0.928571,0.881356,0.548123,0.829117,14.895734,1.904132,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10079694,C4523903,Chronic myelomonocytic leukaemia with N-ras gene mutation,PT,3.36305,3.871201,0.966667,0.966667,0.972101,0.992876,17.888155,2.285254,0,0,1,0,0,0,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10056246,C0742965,Eosinophilic cystitis,PT,1.313819,2.95491,0.897959,0.8,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10051316,C0263859,SAPHO syndrome,PT,1.546342,3.178054,0.904762,0.690909,0.521163,0.813209,14.651181,1.871723,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10087310,C5578050,Eosinophilic angiocentric fibrosis,PT,1.313819,2.95491,0.897959,0.785714,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10011318,C0010276,Craniopharyngioma,PT,1.028475,3.465736,0.903226,0.491228,0.334149,0.667482,12.019469,1.535688,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10057115,C0032209,Platybasia,PT,0.778343,3.178054,0.9,0.654545,0.245357,0.565315,10.184998,1.301157,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10086255,C1333292,Diffuse infiltrative lymphocytosis syndrome,PT,1.313819,2.95491,0.897959,0.8,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10005969,C0206638,Bone giant cell tumour,PT,1.038215,3.465736,0.903226,0.54902,0.336502,0.669821,12.019469,1.536857,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085067,C1300127,Perivascular epithelioid cell tumour,PT,1.027041,3.465736,0.903226,0.595745,0.333804,0.667137,12.019469,1.535515,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085409,C1531696,Acquired synostosis,PT,0.778343,3.178054,0.9,0.734694,0.245357,0.565315,10.184998,1.301157,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10085128,C0024301,Follicular lymphoma,PT,1.671421,3.178054,0.928571,0.825397,0.561273,0.836529,14.895734,1.907838,0,0,0,0,0,1,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10080017,C4524071,Philadelphia positive acute lymphocytic leukaemia,PT,2.412936,3.178054,0.933333,0.903226,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,0,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10063420,C0340164,Loefgren syndrome,PT,1.178612,3.465736,0.857143,0.290323,0.388779,0.717855,12.933229,1.65225,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10037382,C0034068,Pulmonary eosinophilia,PT,1.31739,2.95491,0.897959,0.785714,0.438867,0.757777,13.639319,1.74282,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10086141,C0268419,Acatalasaemia,PT,1.313819,2.95491,0.897959,0.785714,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10086663,C0036204,Sarcoidosis of lymph node,PT,1.179476,3.465736,0.857143,0.310345,0.389004,0.718047,12.933229,1.652346,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10086470,C2987488,Erythroid dysplasia,PT,0.519228,2.772589,0.5,0.166667,0.157874,0.428534,7.720681,0.986335,0,0,1,0,0,0,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10051763,C0948162,Bone marrow oedema,PT,1.546342,3.465736,0.926829,0.730769,0.521163,0.813209,14.651181,1.871723,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10079107,C4324477,Transformation to acute myeloid leukaemia,PT,2.412936,3.178054,0.933333,0.888889,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,0,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10017973,C0740372,Gastrointestinal lymphoma,PT,1.639,3.178054,0.928571,0.896552,0.551923,0.831282,14.895734,1.905214,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10087089,C0235754,Urothelial papilloma,PT,1.02781,3.465736,0.903226,0.482759,0.333989,0.667322,12.019469,1.535608,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10087400,C5578098,Paraneoplastic eosinophilia,PT,1.313819,2.95491,0.897959,0.8,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10024383,C0002890,Leukoerythroblastosis,PT,1.546342,3.465736,0.926829,0.76,0.521163,0.813209,14.651181,1.871723,0,0,0,0,0,1,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10089092,C0272217,Atypical lymphoid hyperplasia,PT,1.643848,3.178054,0.925926,0.862069,0.552513,0.831616,14.847167,1.900525,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10047804,C0853709,Waldenstrom's macroglobulinaemia recurrent,PT,1.554944,2.95491,0.90566,0.727273,0.524193,0.815046,14.684286,1.875952,0,0,0,0,0,0,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10047805,C4551756,Waldenstrom's macroglobulinaemia refractory,PT,1.554944,2.95491,0.90566,0.727273,0.524193,0.815046,14.684286,1.875952,0,0,0,0,0,0,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10025279,C0235925,Lymphocytopenia neonatal,PT,1.313819,2.95491,0.897959,0.77193,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10041652,C0856022,Splenic marginal zone lymphoma recurrent,PT,2.412936,2.95491,0.918033,0.875,0.789651,0.937562,16.891594,2.15794,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10041653,C0856023,Splenic marginal zone lymphoma refractory,PT,2.412936,2.95491,0.918033,0.875,0.789651,0.937562,16.891594,2.15794,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10089905,C3897042,Smouldering systemic mastocytosis,PT,1.965601,3.178054,0.894737,0.557377,0.661728,0.886683,15.974922,2.040834,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10027459,C0686619,Metastases to lymph nodes,PT,0.827729,3.465736,0.896552,0.448276,0.257912,0.581624,10.329182,1.32373,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10052833,C0008680,Eosinophilic pneumonia chronic,PT,1.313819,2.95491,0.897959,0.77193,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10035484,C0032131,Plasmacytoma,PT,1.618046,3.178054,0.928571,0.8125,0.545887,0.827835,14.895734,1.903491,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10067431,C1963751,Leukaemic infiltration gingiva,PT,0.890378,3.178054,0.5,0.083333,0.284804,0.614327,11.068032,1.413967,0,0,0,0,1,0,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10058728,C0349631,Richter's syndrome,PT,2.412936,3.178054,0.933333,0.888889,0.789651,0.937562,16.891594,2.15794,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10067399,C0023464,Acute biphenotypic leukaemia,PT,2.416318,3.178054,0.933333,0.888889,0.790462,0.937848,16.891594,2.158083,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10008906,C0018203,Chronic granulomatous disease,PT,1.318945,2.95491,0.897959,0.733333,0.439294,0.758095,13.639319,1.742979,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10021914,C0021345,Infectious mononucleosis,PT,1.323858,2.95491,0.897959,0.77193,0.440644,0.759099,13.639319,1.743481,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10018690,C1282609,Granulocytosis,PT,1.313819,3.178054,0.916667,0.814815,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10009013,C0279543,Chronic myeloid leukaemia,PT,2.445409,3.465736,0.949153,0.903226,0.797392,0.940272,16.891594,2.159295,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10009018,C0023480,Chronic myelomonocytic leukaemia,PT,3.37415,3.871201,0.966667,0.920635,0.973569,0.993259,17.888155,2.285445,0,0,1,1,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10008583,C4721505,Chloroma,PT,1.537465,3.465736,0.938776,0.730159,0.517908,0.81122,14.609467,1.866557,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10025270,C0023448,Lymphocytic leukaemia,PT,2.671338,3.465736,0.949153,0.933333,0.848348,0.957221,16.891594,2.16777,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10025300,C0686597,Lymphoid leukaemia (in remission),PT,2.429044,3.178054,0.933333,0.918033,0.793503,0.938915,16.891594,2.158617,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10058674,C0030790,Pelvic infection,PT,1.571986,3.178054,0.904762,0.730769,0.528523,0.81765,14.651181,1.873943,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10040808,C0007114,Skin cancer,PT,0.953744,3.465736,0.896552,0.472727,0.278631,0.607074,10.028875,1.306424,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10071542,C3203639,Neuroendocrine carcinoma metastatic,PT,0.7958,3.178054,0.866667,0.481481,0.25145,0.573318,10.329182,1.319577,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10063628,C0580181,Jessner's lymphocytic infiltration,PT,1.313819,2.95491,0.897959,0.785714,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10041657,C0856027,Splenic marginal zone lymphoma stage IV,PT,2.412936,2.95491,0.918033,0.875,0.789651,0.937562,16.891594,2.15794,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10047809,C4551760,Waldenstrom's macroglobulinaemia stage IV,PT,1.554944,2.95491,0.90566,0.727273,0.524193,0.815046,14.684286,1.875952,0,0,0,0,0,0,1,0
10028533,C3463824,Myelodysplastic syndrome,PT,10080291,C0339186,Conjunctival lymphangiectasia,PT,1.282,3.178054,0.916667,0.8,0.426349,0.748294,13.481636,1.722311,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10080148,C4524146,Eosinophilic pleural effusion,PT,1.313819,2.95491,0.897959,0.8,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10016675,C0013884,Filariasis lymphatic,PT,1.290998,3.178054,0.916667,0.814815,0.428796,0.750172,13.481636,1.72325,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10009014,C0153888,Chronic myeloid leukaemia (in remission),PT,2.415008,3.178054,0.933333,0.861538,0.790148,0.937737,16.891594,2.158028,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10009019,C0854199,Chronic myelomonocytic leukaemia (in remission),PT,3.36305,3.871201,0.966667,0.966667,0.972101,0.992876,17.888155,2.285254,0,0,1,0,0,0,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10008961,C0854802,Chronic lymphocytic leukaemia recurrent,PT,2.412936,3.178054,0.933333,0.888889,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10008962,C0278791,Chronic lymphocytic leukaemia refractory,PT,2.412936,3.178054,0.933333,0.888889,0.789651,0.937562,16.891594,2.15794,0,0,0,0,1,0,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10008959,C0153878,Chronic lymphocytic leukaemia (in remission),PT,2.416147,3.178054,0.933333,0.888889,0.790421,0.937834,16.891594,2.158076,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10023249,C0349639,Juvenile chronic myelomonocytic leukaemia,PT,3.368572,3.465736,0.95082,0.90625,0.972833,0.993067,17.888155,2.285349,0,0,0,0,1,1,1,1
10028533,C3463824,Myelodysplastic syndrome,PT,10079686,C4523897,Hepatic lymphocytic infiltration,PT,1.313819,2.95491,0.897959,0.814815,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,0,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10051222,C0409998,Toxic oil syndrome,PT,1.313819,2.95491,0.897959,0.758621,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10020117,C0019618,Histiocytosis,PT,2.220912,3.178054,0.894737,0.576271,0.735903,0.917668,16.372258,2.09606,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10016288,C0746883,Febrile neutropenia,PT,1.313819,2.95491,0.897959,0.745763,0.437887,0.757046,13.639319,1.742455,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10059425,C0686615,Benign spleen tumour,PT,1.615152,3.178054,0.928571,0.896552,0.545054,0.827356,14.895734,1.903251,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10008584,C0153892,Chloroma (in remission),PT,1.313819,3.465736,0.914286,0.5,0.437887,0.757046,13.639319,1.742455,0,0,0,0,1,1,0,1
10028533,C3463824,Myelodysplastic syndrome,PT,10085871,C5230531,Pigmented epithelioid melanocytoma,PT,1.027041,3.465736,0.903226,0.491228,0.333804,0.667137,12.019469,1.535515,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10034800,C4551683,Phaeochromocytoma,PT,0.763401,3.465736,0.896552,0.464286,0.239601,0.5576,10.028875,1.281687,0,0,0,0,0,1,0,0
10028533,C3463824,Myelodysplastic syndrome,PT,10035142,C0152437,Placental polyp,PT,0.626196,3.178054,0.8,0.296296,0.193074,0.489036,8.805783,1.125096,0,0,0,0,0,1,0,0
