PT_CODE_1,CUI_1,TERM_1,TTY_1,PT_CODE_2,CUI_2,TERM_2,TTY_2,INTRINSIC_LCH,LCH,WUPALMER,WUPALMER_PERL,SOKAL,INTRINSIC_LIN,INTRINSIC_RESNIK,NATURE_NORM,MAX_METRIC,AUTOLIST,SMQ_CODE,HLT,HLGT,IN_SNOMED,INCLUDE,POSCTRL
10012305,C0011304,Demyelination,PT,10027076,C0240318,Mediastinal mass,PT,0.375856,2.95491,0.666667,0.263158,0.10069,0.309323,5.356374,0.690299,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10002320,C0002902,Anencephaly,PT,0.600393,2.772589,0.8125,0.634146,0.182758,0.47216,8.456901,1.08177,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10002329,C0002940,Aneurysm,PT,0.388469,2.95491,0.666667,0.25641,0.101886,0.312138,5.356374,0.691706,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085806,C5554054,Myelin oligodendrocyte glycoprotein antibody-associated disease,PT,2.544707,3.465736,0.909091,0.731707,0.822856,0.948929,17.173994,2.191864,0,1,1,1,1,1,0,1
10012305,C0011304,Demyelination,PT,10085042,C0406302,Juvenile plantar dermatosis,PT,0.582383,2.772589,0.8125,0.590909,0.179945,0.467439,8.456901,1.07941,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10064697,C0339543,Epiretinal membrane,PT,0.316379,2.95491,0.666667,0.27027,0.095223,0.296259,5.356374,0.683767,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10063396,C0271097,Usher's syndrome,PT,0.316147,2.95491,0.666667,0.238095,0.095202,0.296209,5.356374,0.683742,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10063491,C0017409,Herpes zoster oticus,PT,0.581981,2.772589,0.8125,0.541667,0.179882,0.467334,8.456901,1.079357,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10052645,C0685891,Thymus hypoplasia,PT,0.314999,2.95491,0.666667,0.238095,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10058914,C0403647,Hypotonic urinary bladder,PT,0.581761,2.772589,0.8125,0.65,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10029229,C1510479,Neuralgic amyotrophy,PT,0.582324,2.772589,0.8125,0.634146,0.179935,0.467423,8.456901,1.079402,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10058423,C0221025,Haemangioma-thrombocytopenia syndrome,PT,0.314999,2.95491,0.666667,0.212766,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10051307,C0238309,Ischaemic neuropathy,PT,0.593299,2.772589,0.8125,0.684211,0.181646,0.470299,8.456901,1.08084,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10079250,C0263991,Azoturia,PT,0.766844,2.772589,0.666667,0.315789,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10078821,C0795889,Allan-Herndon-Dudley syndrome,PT,0.581761,2.772589,0.8125,0.553191,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10063452,C0339478,Arteriosclerotic retinopathy,PT,0.766844,3.178054,0.75,0.315789,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10063413,C0028879,Odontogenic cyst,PT,0.317893,2.95491,0.666667,0.238095,0.095358,0.296587,5.356374,0.683931,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10081046,C4552334,Zika virus associated Guillain Barre syndrome,PT,0.581761,2.618438,0.787879,0.52,0.179848,0.467276,8.456901,1.079328,0,0,1,0,0,0,1,1
10012305,C0011304,Demyelination,PT,10080901,C0332448,Tissue infiltration,PT,0.31975,2.95491,0.666667,0.416667,0.095525,0.29699,5.356374,0.684132,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10080700,C0856120,Relapsing multiple sclerosis,PT,1.708614,2.95491,0.848485,0.848485,0.578742,0.846044,15.311957,1.954218,0,0,1,0,1,0,1,1
10012305,C0011304,Demyelination,PT,10010082,C0151567,Coma uraemic,PT,0.581761,2.772589,0.8125,0.634146,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10010075,C0019147,Coma hepatic,PT,0.587337,2.772589,0.8125,0.634146,0.180715,0.468737,8.456901,1.080059,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10050202,C0221046,Carotid sinus syndrome,PT,0.581761,2.772589,0.8125,0.666667,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10059605,C0162812,Necrobiosis,PT,0.766844,3.178054,0.75,0.342857,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085545,C0238351,Penile gangrene,PT,0.76744,2.95491,0.705882,0.292683,0.242953,0.562111,10.170433,1.298099,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023172,C0521599,Jejunal gangrene,PT,0.766844,2.618438,0.631579,0.27907,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10080584,C0041341,Tuberous sclerosis complex,PT,0.316493,2.95491,0.666667,0.243902,0.095233,0.296284,5.356374,0.683779,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10080353,C4552141,Neuromyelitis optica pseudo relapse,PT,2.544707,3.465736,0.909091,0.731707,0.822856,0.948929,17.173994,2.191864,0,0,1,1,1,0,0,1
10012305,C0011304,Demyelination,PT,10080355,C0266014,Congenital nipple inversion,PT,0.314999,2.95491,0.666667,0.27027,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085104,C0221358,Dolichocephaly,PT,0.315767,2.95491,0.666667,0.232558,0.095168,0.296126,5.356374,0.6837,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085373,C0581340,Scar inflammation,PT,0.314999,2.95491,0.666667,0.277778,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085003,C5442284,Sarcoid-like reaction,PT,0.314999,2.95491,0.666667,0.294118,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10009971,C0341429,Colon gangrene,PT,0.766844,2.772589,0.666667,0.285714,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10063449,C0205713,Hereditary areflexic dystasia,PT,0.581761,2.772589,0.8125,0.590909,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10080344,C0024525,Malacoplakia,PT,0.322687,2.95491,0.666667,0.322581,0.095789,0.297628,5.356374,0.684451,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10086982,C5577871,Ischaemic demyelination,PT,2.544707,3.465736,0.909091,0.882353,0.822856,0.948929,17.173994,2.191864,0,0,1,0,0,0,1,1
10012305,C0011304,Demyelination,PT,10087154,C0265927,Congenital vena cava stenosis,PT,0.315689,2.95491,0.666667,0.208333,0.095161,0.29611,5.356374,0.683692,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10085542,C0423092,Superior oblique myokymia,PT,0.583477,2.772589,0.8125,0.684211,0.180114,0.467725,8.456901,1.079553,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10057115,C0032209,Platybasia,PT,0.314999,2.95491,0.666667,0.238095,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10044135,C0154995,Toxic cataract,PT,0.771546,2.95491,0.705882,0.333333,0.243757,0.563186,10.170433,1.298636,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023353,C0022578,Keratoconus,PT,0.317057,2.95491,0.666667,0.243902,0.095283,0.296406,5.356374,0.68384,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023376,C0022610,Kernicterus,PT,0.76821,2.95491,0.705882,0.25,0.243103,0.562313,10.170433,1.2982,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10030923,C0030353,Optic discs blurred,PT,0.319147,2.95491,0.666667,0.243902,0.095471,0.296859,5.356374,0.684067,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10020352,C0040416,Holmes-Adie pupil,PT,0.582704,2.772589,0.8125,0.684211,0.179994,0.467523,8.456901,1.079452,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10086511,C0152177,Trigeminal neuropathy,PT,0.642362,2.772589,0.8125,0.764706,0.189459,0.483197,8.456901,1.087289,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10015867,C0019080,Extravasation blood,PT,0.50505,2.95491,0.666667,0.27027,0.113588,0.338875,5.356374,0.705075,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10078932,C4076686,Supine hypertension,PT,0.581761,2.772589,0.8125,0.702703,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023504,C0022806,Kwashiorkor,PT,0.76749,2.772589,0.666667,0.285714,0.242962,0.562124,10.170433,1.298105,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023497,C0022802,Kuru,PT,1.708614,2.772589,0.823529,0.595745,0.578742,0.846044,15.311957,1.954218,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10010644,C0153134,Congenital syphilitic meningitis,PT,0.582394,2.772589,0.8125,0.619048,0.179946,0.467442,8.456901,1.079411,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10010643,C0153133,Congenital syphilitic encephalitis,PT,0.581761,2.772589,0.8125,0.604651,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10086644,C0730328,Central serous chorioretinopathy,PT,0.587648,2.772589,0.8125,0.666667,0.180763,0.468818,8.456901,1.080099,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10033885,C0221166,Paraparesis,PT,0.584149,2.772589,0.8125,0.590909,0.180219,0.467901,8.456901,1.079641,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10014579,C0014034,Enanthema,PT,0.314999,2.95491,0.666667,0.4,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10044046,C0040427,Tooth malformation,PT,0.372384,2.95491,0.666667,0.232558,0.100363,0.30855,5.356374,0.689912,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10049987,C1319200,Confusion postoperative,PT,0.582456,2.772589,0.8125,0.666667,0.179956,0.467458,8.456901,1.079419,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10037867,C0221201,Rash macular,PT,0.320044,2.95491,0.666667,0.263158,0.095551,0.297054,5.356374,0.684164,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10052644,C0242855,Congenital pulmonary valve atresia,PT,0.319044,2.95491,0.666667,0.208333,0.095462,0.296837,5.356374,0.684056,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10037868,C0423791,Rash maculo-papular,PT,0.321342,2.95491,0.666667,0.25641,0.095668,0.297336,5.356374,0.684305,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10056379,C0005700,Blast injury,PT,0.324981,2.95491,0.666667,0.294118,0.095996,0.298127,5.356374,0.684701,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10054107,C0028259,Nodule,PT,0.418259,2.95491,0.666667,0.384615,0.104765,0.318848,5.356374,0.695061,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10057653,C0038505,Encephalocutaneous angiomatosis,PT,0.314999,2.95491,0.666667,0.208333,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10086697,C0852481,Benign glioma,PT,0.584122,2.772589,0.8125,0.702703,0.180215,0.467894,8.456901,1.079637,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10086747,C0700503,Varicella meningitis,PT,0.581761,2.772589,0.8125,0.565217,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10089657,C4015420,Myoclonus epilepsy and ataxia due to potassium channel mutation,PT,0.581761,2.772589,0.8125,0.634146,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10087061,C3554224,Congenital leptin deficiency,PT,0.581761,2.772589,0.8125,0.604651,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10036115,C0270932,Polyneuropathy in malignant disease,PT,0.591911,2.772589,0.8125,0.722222,0.181429,0.469935,8.456901,1.080658,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10024792,C0023944,Locked-in syndrome,PT,0.581761,2.772589,0.8125,0.684211,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10086746,C0153017,Varicella encephalitis,PT,0.581761,2.772589,0.8125,0.565217,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071068,C2921627,Clinically isolated syndrome,PT,2.604397,3.465736,0.909091,0.857143,0.836081,0.953276,17.173994,2.194037,0,0,1,1,1,1,0,1
10012305,C0011304,Demyelination,PT,10065687,C0029453,Bone loss,PT,0.781879,3.178054,0.75,0.3,0.245789,0.565888,10.170433,1.299987,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10058820,C0000887,Acantholysis,PT,0.766844,2.95491,0.705882,0.352941,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10089844,C0341430,Haemorrhagic intestinal infarction,PT,0.766844,2.772589,0.666667,0.3,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10089277,C1847967,Ovarioleukodystrophy,PT,1.708614,2.95491,0.848485,0.622222,0.578742,0.846044,15.311957,1.954218,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10051288,C0178264,Central nervous system inflammation,PT,0.790089,2.772589,0.8125,0.742857,0.214676,0.522318,8.456901,1.106849,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10029403,C0028064,Niemann-Pick disease,PT,1.724342,2.95491,0.848485,0.636364,0.583265,0.848449,15.311957,1.95542,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071149,C0265512,Enostosis,PT,0.321903,2.95491,0.666667,0.25641,0.095719,0.297457,5.356374,0.684366,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071151,C0393751,Cold-stimulus headache,PT,0.581761,2.772589,0.8125,0.742857,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10035025,C0854374,Pigmentation lip,PT,0.766844,2.772589,0.666667,0.3,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10007748,C0271160,Cataract cortical,PT,0.786128,2.95491,0.705882,0.333333,0.246628,0.566998,10.170433,1.300542,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10011985,C4554531,Decubitus ulcer,PT,0.386466,2.95491,0.666667,0.25641,0.101695,0.31169,5.356374,0.691482,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10007759,C0392557,Cataract nuclear,PT,0.770546,2.95491,0.705882,0.333333,0.243561,0.562924,10.170433,1.298505,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10027926,C0085622,Monoplegia,PT,0.612449,2.772589,0.8125,0.666667,0.184663,0.475326,8.456901,1.083353,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10067485,C1610071,Uhthoff's phenomenon,PT,1.708614,2.95491,0.848485,0.823529,0.578742,0.846044,15.311957,1.954218,0,0,0,0,1,0,0,1
10012305,C0011304,Demyelination,PT,10067598,C0597048,Neurogenic hypertension,PT,0.581761,2.772589,0.8125,0.702703,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10067757,C0017668,Focal segmental glomerulosclerosis,PT,0.772568,2.95491,0.705882,0.285714,0.243957,0.563453,10.170433,1.29877,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10067375,C0270691,Spinal meningeal cyst,PT,0.607323,2.772589,0.8125,0.65,0.183851,0.473979,8.456901,1.08268,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10036759,C0002963,Prinzmetal angina,PT,0.766844,2.772589,0.666667,0.266667,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071051,C0457193,Soft tissue mass,PT,0.669304,2.95491,0.666667,0.384615,0.132185,0.378603,5.356374,0.724939,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10067575,C0266476,Aqueductal stenosis,PT,0.316473,2.95491,0.666667,0.243902,0.095231,0.296279,5.356374,0.683777,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10067348,C0155307,Chiasma syndrome,PT,0.598353,2.772589,0.8125,0.722222,0.182438,0.471625,8.456901,1.081503,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10048951,C0265857,Uhl's anomaly,PT,0.316031,2.95491,0.666667,0.204082,0.095192,0.296184,5.356374,0.683729,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10056388,C0751937,Olfactory nerve disorder,PT,0.602778,2.772589,0.8125,0.722222,0.183134,0.472786,8.456901,1.082083,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10019013,C0333549,Haemorrhagic infarction,PT,0.777331,2.95491,0.705882,0.333333,0.244893,0.564699,10.170433,1.299393,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10064991,C1608432,Pseudosepsis,PT,0.314999,2.95491,0.666667,0.384615,0.095099,0.29596,5.356374,0.683617,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10006926,C0221263,Cafe au lait spots,PT,0.77253,2.772589,0.666667,0.3,0.24395,0.563443,10.170433,1.298765,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10002388,C0002965,Angina unstable,PT,0.766844,2.772589,0.666667,0.27907,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10007882,C0007642,Cellulitis,PT,0.373968,2.95491,0.666667,0.232558,0.100512,0.308903,5.356374,0.690089,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10079491,C4324681,Microvascular cranial nerve palsy,PT,0.581761,2.772589,0.8125,0.742857,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10078794,C0001163,Auditory nerve disorder,PT,0.620525,2.772589,0.8125,0.722222,0.185947,0.477448,8.456901,1.084414,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10078901,C0432289,Winchester syndrome,PT,0.766844,2.772589,0.666667,0.285714,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10010474,C0235861,Congenital flaccid paralysis,PT,0.581761,2.772589,0.8125,0.787879,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071443,C1304055,Brachioradial pruritus,PT,0.582231,2.772589,0.8125,0.553191,0.179921,0.467399,8.456901,1.07939,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10036346,C1444680,Posterior capsule opacification,PT,0.769685,2.772589,0.666667,0.307692,0.243392,0.562699,10.170433,1.298393,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10040808,C0007114,Skin cancer,PT,0.434922,2.95491,0.666667,0.238095,0.106408,0.322638,5.356374,0.696956,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10080846,C5441716,Enteric neuropathy,PT,0.581761,2.772589,0.8125,0.541667,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,0,0,0
10012305,C0011304,Demyelination,PT,10052760,C0333494,Phlebosclerosis,PT,0.770961,3.178054,0.75,0.315789,0.243642,0.563033,10.170433,1.29856,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10049940,C1704214,Lipogranuloma,PT,0.316041,2.95491,0.666667,0.208333,0.095192,0.296186,5.356374,0.68373,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10076707,C0751185,Primary cough headache,PT,0.581761,2.772589,0.8125,0.742857,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10076661,C0008701,Chronic tic disorder,PT,0.581761,2.772589,0.8125,0.634146,0.179848,0.467276,8.456901,1.079328,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10033433,C0236000,Pain in jaw,PT,0.592787,2.772589,0.8125,0.702703,0.181566,0.470165,8.456901,1.080773,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10071384,C3203539,Expanded disability status scale score increased,PT,0.096096,2.367124,0.307692,0.142857,0.032038,0.116914,2.115938,0.270051,0,0,1,0,0,0,0,1
10012305,C0011304,Demyelination,PT,10023110,C0271375,IVth nerve paralysis,PT,0.590935,2.772589,0.8125,0.684211,0.181276,0.46968,8.456901,1.08053,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10023138,C0022353,Jaundice neonatal,PT,0.327229,2.95491,0.666667,0.212766,0.096199,0.298616,5.356374,0.684945,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10049884,C0333604,Chrysiasis,PT,0.766844,2.95491,0.705882,0.461538,0.242836,0.561955,10.170433,1.298021,0,0,0,0,0,1,0,0
10012305,C0011304,Demyelination,PT,10018814,C0018916,Haemangioma,PT,0.410909,2.95491,0.666667,0.285714,0.104048,0.317184,5.356374,0.694229,0,0,0,0,0,1,0,0
